Title,Entry_ID
Personalized Recommendation of PoIs to People with Autism,http://arxiv.org/abs/2004.12733v1
4D Spatio-Temporal Deep Learning with 4D fMRI Data for Autism Spectrum Disorder Classification,http://arxiv.org/abs/2004.10165v1
A Wearable Social Interaction Aid for Children with Autism,http://arxiv.org/abs/2004.14281v1
An implementation of an imitation game with ASD children to learn nursery rhymes,http://arxiv.org/abs/2004.05886v1
New approach to model the yield strength of body centered cubic solid solution refractory high entropy alloys,http://arxiv.org/abs/2003.04042v2
Exploratory Study: Children's with Autism Awareness of being Imitated by Nao Robot,http://arxiv.org/abs/2003.03528v1
TimeConvNets: A Deep Time Windowed Convolution Neural Network Design for Real-time Video Facial Expression Recognition,http://arxiv.org/abs/2003.01791v1
Explainable and Scalable Machine-Learning Algorithms for Detection of Autism Spectrum Disorder using fMRI Data,http://arxiv.org/abs/2003.01541v1
Superpower Glass: Delivering Unobtrusive Real-time Social Cues in Wearable Systems,http://arxiv.org/abs/2002.06581v1
"Ensemble Deep Learning on Large, Mixed-Site fMRI Datasets in Autism and Other Tasks",http://arxiv.org/abs/2002.07874v2
A Hybrid 3DCNN and 3DC-LSTM based model for 4D Spatio-temporal fMRI data: An ABIDE Autism Classification study,http://arxiv.org/abs/2002.05981v1
Multimodal active speaker detection and virtual cinematography for video conferencing,http://arxiv.org/abs/2002.03977v3
"Modeling Engagement in Long-Term, In-Home Socially Assistive Robot Interventions for Children with Autism Spectrum Disorders",http://arxiv.org/abs/2002.02453v2
$\mathrm{G}_2$-instantons on the 7-sphere,http://arxiv.org/abs/2002.02386v3
Management of quality requirements in agile and rapid software development: A systematic mapping study,http://arxiv.org/abs/2002.02303v1
Designing a Socially Assistive Robot for Long-Term In-Home Use for Children with Autism Spectrum Disorders,http://arxiv.org/abs/2001.09981v1
On Yang-Mills connections on compact Kähler surfaces,http://arxiv.org/abs/2001.09922v1
A Two-stream End-to-End Deep Learning Network for Recognizing Atypical Visual Attention in Autism Spectrum Disorder,http://arxiv.org/abs/1911.11393v1
"Architectural configurations, atlas granularity and functional connectivity with diagnostic value in Autism Spectrum Disorder",http://arxiv.org/abs/1911.11024v2
Semantic Segmentation of Thigh Muscle using 2.5D Deep Learning Network Trained with Limited Datasets,http://arxiv.org/abs/1911.09249v1
Almost supplementary difference sets and quaternary sequences,http://arxiv.org/abs/1911.08828v2
Long-Term Personalization of an In-Home Socially Assistive Robot for Children With Autism Spectrum Disorders,http://arxiv.org/abs/1911.07992v1
Some boundedness properties of solutions to the complex Yang-Mills equations on closed $4$-manifolds,http://arxiv.org/abs/1911.06702v1
Extracting a Discriminative Structural Sub-Network for ASD Screening using the Evolutionary Algorithm,http://arxiv.org/abs/1911.05484v1
Learning Domain Invariant Representations for Child-Adult Classification from Speech,http://arxiv.org/abs/1910.11472v1
Bayesian Analysis of Multidimensional Functional Data,http://arxiv.org/abs/1909.08763v1
Recognizing Human Internal States: A Conceptor-Based Approach,http://arxiv.org/abs/1909.04747v1
Autism spectrum disorder: a neuro-immunometabolic hypothesis of the developmental origins,http://arxiv.org/abs/1909.05198v3
Automatic Image Pixel Clustering based on Mussels Wandering Optimiz,http://arxiv.org/abs/1909.03380v1
Network Dependency Index Stratified Subnetwork Analysis of Functional Connectomes: An application to autism,http://arxiv.org/abs/1908.09116v2
Locally Linear Embedding and fMRI feature selection in psychiatric classification,http://arxiv.org/abs/1908.06319v9
Graph Embedding Using Infomax for ASD Classification and Brain Functional Difference Detection,http://arxiv.org/abs/1908.04769v2
Towards Automatic Screening of Typical and Atypical Behaviors in Children With Autism,http://arxiv.org/abs/1907.12537v2
Invertible Network for Classification and Biomarker Selection for ASD,http://arxiv.org/abs/1907.09729v1
Automated Muscle Segmentation from Clinical CT using Bayesian U-Net for Personalized Musculoskeletal Modeling,http://arxiv.org/abs/1907.08915v2
Slow Feature Analysis for Human Action Recognition,http://arxiv.org/abs/1907.06670v1
Find It: A Novel Way to Learn Through Play,http://arxiv.org/abs/1907.05800v1
Graph Neural Network for Interpreting Task-fMRI Biomarkers,http://arxiv.org/abs/1907.01661v2
Automated Segmentation of Hip and Thigh Muscles in Metal Artifact-Contaminated CT using Convolutional Neural Network-Enhanced Normalized Metal Artifact Reduction,http://arxiv.org/abs/1906.11484v1
Electroencephalogram (EEG) for Delineating Objective Measure of Autism Spectrum Disorder (ASD) (Extended Version),http://arxiv.org/abs/1907.01515v1
A Review on Neural Network Models of Schizophrenia and Autism Spectrum Disorder,http://arxiv.org/abs/1906.10015v2
Orthogonal tensor decomposition and orbit closures from a linear algebraic perspective,http://arxiv.org/abs/1905.05094v3
Combining Anatomical and Functional Networks for Neuropathology Identification: A Case Study on Autism Spectrum Disorder,http://arxiv.org/abs/1904.11296v2
"Probing the Griffiths like phase, unconventional dual glassy states, giant exchange bias effects and its correlation with its electronic structure in Pr2-xSrxCoMnO6",http://arxiv.org/abs/1904.08817v2
ASD-DiagNet: A hybrid learning approach for detection of Autism Spectrum Disorder using fMRI data,http://arxiv.org/abs/1904.07577v1
A Facial Affect Analysis System for Autism Spectrum Disorder,http://arxiv.org/abs/1904.03616v1
A novel machine learning based framework for detection of Autism Spectrum Disorder (ASD),http://arxiv.org/abs/1903.11323v3
${\rm Spin}(7)$-Instantons from evolution equations,http://arxiv.org/abs/1903.05526v1
Cognitive computation of brain disorders based primarily on ocular responses,http://arxiv.org/abs/1902.08357v3
The SOPHIE search for northern extrasolar planets XV. A Warm Neptune around the M-dwarf Gl378,http://arxiv.org/abs/1902.05998v1
Classifying attention deficit hyperactivity disorder in children with non-linearities in actigraphy,http://arxiv.org/abs/1902.03530v1
Diagnosis of Autism Spectrum Disorder by Causal Influence Strength Learned from Resting-State fMRI Data,http://arxiv.org/abs/1902.10073v2
Seamless phase II/III clinical trials using early outcomes for treatment or subgroup selection: Methods and aspects of their implementation,http://arxiv.org/abs/1901.08365v1
An Interactive Robotic Framework to Facilitate Sensory Experiences for Children with ASD,http://arxiv.org/abs/1901.00885v1
Tailoring surface codes for highly biased noise,http://arxiv.org/abs/1812.08186v3
Efficient Interpretation of Deep Learning Models Using Graph Structure and Cooperative Game Theory: Application to ASD Biomarker Discovery,http://arxiv.org/abs/1812.06181v2
Prognosticating Autism Spectrum Disorder Using Artificial Neural Network: Levenberg-Marquardt Algorithm,http://arxiv.org/abs/1812.07716v2
"Project Rosetta: A Childhood Social, Emotional, and Behavioral Developmental Ontology",http://arxiv.org/abs/1812.02722v1
A Deep Learning Approach for Multi-View Engagement Estimation of Children in a Child-Robot Joint Attention task,http://arxiv.org/abs/1812.00253v1
Brain Connectivity Impairments and Categorization Disabilities in Autism: A Theoretical Approach via Artificial Neural Networks,http://arxiv.org/abs/1811.07020v1
Region-Referenced Spectral Power Dynamics of EEG Signals: A Hierarchical Modeling Approach,http://arxiv.org/abs/1811.05566v2
A Virtual Conversational Agent for Teens with Autism: Experimental Results and Design Lessons,http://arxiv.org/abs/1811.03046v3
Prediction of severity and treatment outcome for ASD from fMRI,http://arxiv.org/abs/1810.11891v1
Prediction of treatment outcome for autism from structure of the brain based on sure independence screening,http://arxiv.org/abs/1810.07809v2
Time-Series Prediction of Proximal Aggression Onset in Minimally-Verbal Youth with Autism Spectrum Disorder Using Physiological Biosignals,http://arxiv.org/abs/1809.09948v1
Software Process Measurement and Related Challenges in Agile Software Development: A Multiple Case Study,http://arxiv.org/abs/1809.00860v1
"Compactifications of $M_{0,n}$ associated with Alexander self-dual complexes: Chow ring, $ψ$-classes and intersection numbers",http://arxiv.org/abs/1808.08600v1
Can a composite heart rate variability biomarker shed new insights about autism spectrum disorder in school-aged children?,http://arxiv.org/abs/1808.08306v2
Brain Biomarker Interpretation in ASD Using Deep Learning and fMRI,http://arxiv.org/abs/1808.08296v1
Deep Mask For X-ray Based Heart Disease Classification,http://arxiv.org/abs/1808.08277v2
Seiberg-Witten theory on 4-manifolds with periodic ends,http://arxiv.org/abs/1807.11930v1
"A Comprehensive Review of Technologies Used for Screening, Assessment, and Rehabilitation of Autism Spectrum Disorder",http://arxiv.org/abs/1807.10986v1
Higher Nahm transform in non commutative geometry,http://arxiv.org/abs/1807.08239v1
"Defect-induced modulation of magnetic, electronic and optical properties of double perovskite oxide La$_2$CoMnO$_6$",http://arxiv.org/abs/1807.05019v2
Knowledge Management Strategies and Processes in Agile Software Development: A Systematic Literature Review,http://arxiv.org/abs/1807.04962v1
Attitudes of Children with Autism towards Robots: An Exploratory Study,http://arxiv.org/abs/1806.07805v1
A new method for protein structure reconstruction from NOESY distances,http://arxiv.org/abs/1805.11312v3
Prediction of Autism Treatment Response from Baseline fMRI using Random Forests and Tree Bagging,http://arxiv.org/abs/1805.09799v1
Personalization of Computer-Based Technologies for Autism: An Open Challenge for Software Engineering?,http://arxiv.org/abs/1805.03449v1
A Focused Mapping Study on Customization in Interactive Technologies for Autism,http://arxiv.org/abs/1805.03243v1
A Comparison of Machine Learning Algorithms for the Surveillance of Autism Spectrum Disorder,http://arxiv.org/abs/1804.06223v3
Can Autism be Catered with Artificial Intelligence-Assisted Intervention Technology? A Literature Review,http://arxiv.org/abs/1803.05181v5
Could Interaction with Social Robots Facilitate Joint Attention of Children with Autism Spectrum Disorder?,http://arxiv.org/abs/1803.01325v1
Deciphering general characteristics of residues constituting allosteric communication paths,http://arxiv.org/abs/1802.10207v1
"Energy Levels, Lifetimes and Transition rates for P-like ions from Cr X to Zn XVI from large-scale Relativistic Multiconfiguration Calculations",http://arxiv.org/abs/1802.09671v1
A New Approach of Exploiting Self-Adjoint Matrix Polynomials of Large Random Matrices for Anomaly Detection and Fault Location,http://arxiv.org/abs/1802.03503v1
"Multimodal Functional and Structural Brain Connectivity Analysis in Autism: A Preliminary Integrated Approach with EEG, fMRI and DTI",http://arxiv.org/abs/1801.09232v1
Autism Children's App using PECS,http://arxiv.org/abs/1801.03529v1
Autism Classification Using Brain Functional Connectivity Dynamics and Machine Learning,http://arxiv.org/abs/1712.08041v1
Algebraic Soft Decoding of Reed-Solomon Codes Using Module Minimization,http://arxiv.org/abs/1712.00938v2
Local Nahm transform and singularity formation of ASD connections,http://arxiv.org/abs/1712.00765v1
Non-functional Requirements Documentation in Agile Software Development: Challenges and Solution Proposal,http://arxiv.org/abs/1711.08894v1
SpectraPlot.com: Integrated Spectroscopic Modeling of Atomic and Molecular Gases,http://arxiv.org/abs/1709.06220v1
Functional connectivity patterns of autism spectrum disorder identified by deep feature learning,http://arxiv.org/abs/1707.07932v1
Mesoporous Silica as a Carrier for Amorphous Solid Dispersion,http://arxiv.org/abs/1707.00036v1
Radiation Hardness tests with neutron flux on different Silicon photomultiplier devices,http://arxiv.org/abs/1705.08786v3
CFAR Adaptive Matched Detector for Target Detection in Non-Gaussian Noise With Inverse Gamma Texture,http://arxiv.org/abs/1705.04557v1
Bootstrapping Graph Convolutional Neural Networks for Autism Spectrum Disorder Classification,http://arxiv.org/abs/1704.07487v2
Twistor theory at fifty: from contour integrals to twistor strings,http://arxiv.org/abs/1704.07464v2
Identifying melancholic depression biomarker using whole-brain functional connectivity,http://arxiv.org/abs/1704.01039v3
The influence of anti-site defects and stacking faults on the magneto crystalline anisotropy of FePt,http://arxiv.org/abs/1703.09559v1
Clustering and Variable Selection in the Presence of Mixed Variable Types and Missing Data,http://arxiv.org/abs/1703.08741v2
On a topology property for the moduli space of Kapustin-Witten equations,http://arxiv.org/abs/1703.06584v6
Automatic Detection of ADHD and ASD from Expressive Behaviour in RGBD Data,http://arxiv.org/abs/1612.02374v1
Autism Spectrum Disorder Classification using Graph Kernels on Multidimensional Time Series,http://arxiv.org/abs/1611.09897v1
Using Brain Connectivity Measure of EEG Synchrostates for Discriminating Typical and Autism Spectrum Disorder,http://arxiv.org/abs/1611.09891v1
On the Existence of Synchrostates in Multichannel EEG Signals during Face-perception Tasks,http://arxiv.org/abs/1611.09791v1
Absolute semi-deviation risk measure for ordering problem with transportation cost in Supply Chain,http://arxiv.org/abs/1605.08391v1
Automatic 3D liver location and segmentation via convolutional neural networks and graph cut,http://arxiv.org/abs/1605.03012v1
Performance of the new amplifier-shaper-discriminator chip for the ATLAS MDT chambers at the HL-LHC,http://arxiv.org/abs/1603.09093v1
Isomonodromic deformations and SU2-invariant instantons on S4,http://arxiv.org/abs/1602.07221v1
A 4D gravity theory and G2-holonomy manifolds,http://arxiv.org/abs/1602.03428v1
A lower bound on the solutions of Kapustin-Witten equations,http://arxiv.org/abs/1601.07986v6
Discovering topic structures of a temporally evolving document corpus,http://arxiv.org/abs/1512.08008v1
Correlation between graphs with an application to brain networks analysis,http://arxiv.org/abs/1512.06830v1
On star-forest ascending subgraph decomposition,http://arxiv.org/abs/1512.02161v1
Convolutional Neural Network for Stereotypical Motor Movement Detection in Autism,http://arxiv.org/abs/1511.01865v3
Structure estimation for mixed graphical models in high-dimensional data,http://arxiv.org/abs/1510.05677v1
Active microrheology of colloidal suspensions: simulation and microstructural theory,http://arxiv.org/abs/1509.07082v1
TID-Effect Compensation and Sensor-Circuit Cross-Talk Suppression in Double-SOI Devices,http://arxiv.org/abs/1507.07035v1
Using Twitter to learn about the autism community,http://arxiv.org/abs/1506.00246v1
The Landau-Lifshitz equation in atomistic models,http://arxiv.org/abs/1505.07367v1
Orbital Optimization in the Active Space Decomposition Model,http://arxiv.org/abs/1505.02346v2
Reorganization of functionally connected brain subnetworks in high-functioning autism,http://arxiv.org/abs/1503.04851v1
Some Remarks on Noncommutative Instantons,http://arxiv.org/abs/1503.01553v1
Human Factors in Agile Software Development,http://arxiv.org/abs/1502.04170v1
Hierarchical Dirichlet process for tracking complex topical structure evolution and its application to autism research literature,http://arxiv.org/abs/1502.02233v1
An Empirical Analysis of Task Allocation in Scrum-based Agile Programming,http://arxiv.org/abs/1411.6201v1
Identifying Talented Software Engineering Students through Data-driven Skill Assessment,http://arxiv.org/abs/1411.6197v1
Classification of Autism Spectrum Disorder Using Supervised Learning of Brain Connectivity Measures Extracted from Synchrostates,http://arxiv.org/abs/1410.7795v1
Integrated multimodal network approach to PET and MRI based on multidimensional persistent homology,http://arxiv.org/abs/1410.4620v2
Partial-Wave Series Expansion and Angular Spectrum Decomposition Formalisms for Acoustical Beams,http://arxiv.org/abs/1410.0321v1
Simple Subroutine for Inhomogeneous Deployment,http://arxiv.org/abs/1409.4016v2
Gromov-Uhlenbeck Compactness,http://arxiv.org/abs/1409.1129v1
Large dynamics of Yang--Mills theory: mean dimension formula,http://arxiv.org/abs/1407.2058v1
A compactness theorem for the Seiberg-Witten equation with multiple spinors in dimension three,http://arxiv.org/abs/1406.5683v4
Higher order exchange interactions leading to metamagnetism in FeRh,http://arxiv.org/abs/1405.3043v1
Using Formal Specifications to Support Model Based Testing ASDSpec: A Tool Combining the Best of Two Techniques,http://arxiv.org/abs/1403.7257v1
NuSTAR Discovery of a cyclotron line in KS 1947+300,http://arxiv.org/abs/1403.1901v1
Proper conformal symmetries in SD Einstein spaces,http://arxiv.org/abs/1403.1725v1
Localized ASD moduli spaces based on the reduced cohomology group over Casson handles,http://arxiv.org/abs/1312.6446v1
All ASD complex and real 4-dimensional Einstein spaces with $Λ\ne 0$ admitting a nonnull Killing vector,http://arxiv.org/abs/1312.4284v2
"Partner Symmetries, Group Foliation and ASD Ricci-Flat Metrics without Killing Vectors",http://arxiv.org/abs/1306.3195v2
Ultraviolet asymptotics of glueball propagators,http://arxiv.org/abs/1304.6409v4
Simple and Generic Simulator Algorithm for Inhomogeneous Random Spatial Deployment,http://arxiv.org/abs/1304.3059v1
Local mean dimension of ASD moduli spaces over the cylinder,http://arxiv.org/abs/1302.5977v1
A Systematic Literature Review on relationship between agile methods and Open Source Software Development methodology,http://arxiv.org/abs/1302.2748v1
On the Current Measurement Practices in Agile Software Development,http://arxiv.org/abs/1301.5964v1
On the Achievable Rate-Regions for State-Dependent Gaussian Interference Channel,http://arxiv.org/abs/1301.5535v1
State-dependent changes of connectivity patterns and functional brain network topology in Autism Spectrum Disorder,http://arxiv.org/abs/1211.4766v1
Computer vision tools for the non-invasive assessment of autism-related behavioral markers,http://arxiv.org/abs/1210.7014v2
"On well-posedness, stability, and bifurcation for the axisymmetric surface diffusion flow",http://arxiv.org/abs/1209.3998v2
"$G_2$-instantons, associative submanifolds, and Fueter sections",http://arxiv.org/abs/1205.5350v2
Dunajski-Tod equation and reductions of the generalized dispersionless 2DTL hierarchy,http://arxiv.org/abs/1204.3780v2
Sharp lower bound on the curvatures of ASD connections over the cylinder,http://arxiv.org/abs/1204.1143v1
A stochastic maximum principle for backward delayed system via advanced stochastic differential equation (ASDE),http://arxiv.org/abs/1112.0703v1
Classical and quantum mechanics of the nonrelativistic Snyder model in curved space,http://arxiv.org/abs/1110.0201v2
${\rm G}_2$-instantons on generalised Kummer constructions,http://arxiv.org/abs/1109.6609v3
Short-time Rheology and Diffusion in Suspensions of Yukawa-type Colloidal Particles,http://arxiv.org/abs/1109.1163v1
Glueballs in large-N YM by localization on critical points,http://arxiv.org/abs/1107.4320v4
Average Sequence dissimilarity under simple multi-species coalescent,http://arxiv.org/abs/1104.0727v1
General heavenly equation governs anti-self-dual gravity,http://arxiv.org/abs/1011.2479v3
The LISA PathFinder DMU and Radiation Monitor,http://arxiv.org/abs/1009.5651v1
A big-world network in ASD: Dynamical connectivity analysis reflects a deficit in long-range connections and an excess of short-range connections,http://arxiv.org/abs/1007.5471v1
On Multiple Decoding Attempts for Reed-Solomon Codes: A Rate-Distortion Approach,http://arxiv.org/abs/1005.4461v3
On l-adic representations for a space of noncongruence cuspforms,http://arxiv.org/abs/1003.3808v3
"Instanton approximation, periodic ASD connections, and mean dimension",http://arxiv.org/abs/0909.1141v1
A Rate-Distortion Perspective on Multiple Decoding Attempts for Reed-Solomon Codes,http://arxiv.org/abs/0908.2828v1
"Gauge theory, calibrated geometry and harmonic spinors",http://arxiv.org/abs/0902.3738v4
Four--Dimensional Metrics Conformal to Kahler,http://arxiv.org/abs/0901.2261v3
The efficient low-mass Seyfert MCG-05-23-016,http://arxiv.org/abs/0810.3774v1
"Quasi BPS Wilson loops, localization of loop equation by homology and exact beta function in the large N limit of SU(N) Yang-Mills theory",http://arxiv.org/abs/0809.4662v3
A random fiber bundle with many discontinuities in the threshold distribution,http://arxiv.org/abs/0807.4826v1
Compound-specific isotope analysis,http://arxiv.org/abs/0709.4164v1
Hard X-ray Variability of AGN,http://arxiv.org/abs/0709.2230v1
Abstract Storage Devices,http://arxiv.org/abs/0706.2746v1
Performance Analysis of Algebraic Soft-Decision Decoding of Reed-Solomon Codes,http://arxiv.org/abs/cs/0701018v1
Deformations of Scalar-Flat Anti-Self-Dual metrics and Quotients of Enriques Surfaces,http://arxiv.org/abs/math/0611772v3
Asymptotic Spectral Distribution of Crosscorrelation Matrix in Asynchronous CDMA,http://arxiv.org/abs/cs/0609076v3
The variant of ADHMN construction associated with q-analysis,http://arxiv.org/abs/hep-th/0608205v1
Sasaki-Einstein 5-manifolds associated to toric 3-Sasaki manifolds,http://arxiv.org/abs/math/0607721v3
Anti-self-dual conformal structures with null Killing vectors from projective structures,http://arxiv.org/abs/math/0601419v4
Computably Based Locally Compact Spaces,http://arxiv.org/abs/math/0512110v4
Nahm transform for integrable connections on the Riemann sphere,http://arxiv.org/abs/math/0511471v1
Instantons in N=1/2 Super Yang-Mills Theory via Deformed Super ADHM Construction,http://arxiv.org/abs/hep-th/0510088v2
Performance Analysis of Algebraic Soft Decoding of Reed-Solomon Codes over Binary Symmetric and Erasure Channels,http://arxiv.org/abs/cs/0506072v1
Anti-selfdual Hamiltonians: Variational resolutions for Navier-Stokes and other nonlinear evolutions,http://arxiv.org/abs/math/0503575v1
Anti-selfdual Lagrangians II: Unbounded non self-adjoint operators and evolution equations,http://arxiv.org/abs/math/0503574v1
Anti-selfdual Lagrangians: Variational resolutions of non self-adjoint equations and dissipative evolutions,http://arxiv.org/abs/math/0503571v1
Note on the generalized Hansen and Laplace coefficients,http://arxiv.org/abs/astro-ph/0410557v2
ASD moduli spaces over four-manifolds with tree-like ends,http://arxiv.org/abs/math/0405443v1
Development of an ASD IC for the Micro Pixel Chamber,http://arxiv.org/abs/physics/0403065v1
The Geometry of Calorons,http://arxiv.org/abs/hep-th/0311215v1
"Gauge Theory: Instantons, Monopoles, and Moduli Spaces",http://arxiv.org/abs/math-ph/0304026v1
Topological Quantum Field Theory for Calabi-Yau threefolds and G_2 manifolds,http://arxiv.org/abs/math/0208124v5
Non-Commutative Instantons and the Information Metric,http://arxiv.org/abs/hep-th/0202025v2
Instanton Number Calculus on Noncommutative R^4,http://arxiv.org/abs/hep-th/0201196v4
"Instantons, Hilbert Schemes and Integrability",http://arxiv.org/abs/hep-th/0103204v1
Gluing theorems for complete anti-self-dual spaces,http://arxiv.org/abs/math/0009158v1
Geometric origin of mechanical properties of granular materials,http://arxiv.org/abs/cond-mat/0001246v2
Moduli spaces of PU(2)-monopoles (revised version),http://arxiv.org/abs/math/9906163v1
Design and Operation of Front-End Electronics for the HERA-B Muon Detector,http://arxiv.org/abs/physics/9812018v1
Anti-self-dual Maxwell solutions on hyperkähler manifold and N=2 supersymmetric Ashtekar gravity,http://arxiv.org/abs/gr-qc/9809083v1
Information about the Integer Quantum Hall Transition Extracted from the Autocorrelation Function of Spectral Determinants,http://arxiv.org/abs/cond-mat/9809012v3
Exploring Level Statistics from Quantum Chaos to Localization with the Autocorrelation Function of Spectral Determinants,http://arxiv.org/abs/cond-mat/9806368v1
Gluing theorems for anti-self-dual metrics,http://arxiv.org/abs/math/9802055v1
Simple Type and the Boundary of Moduli Space,http://arxiv.org/abs/dg-ga/9712016v1
Simple Type is Not a Boundary Phenomenon,http://arxiv.org/abs/dg-ga/9712015v1
Extended moduli spaces and the Kan construction.II.Lattice gauge theory,http://arxiv.org/abs/dg-ga/9506006v1
STNAGNN: Spatiotemporal Node Attention Graph Neural Network for Task-based fMRI Analysis,http://arxiv.org/abs/2406.12065v1
Advancing Robot-Assisted Autism Therapy: A Novel Algorithm for Enhancing Joint Attention Interventions,http://arxiv.org/abs/2406.10392v1
"Enhancing the analysis of murine neonatal ultrasonic vocalizations: Development, evaluation, and application of different mathematical models",http://arxiv.org/abs/2405.12957v2
Crowdsourcing with Enhanced Data Quality Assurance: An Efficient Approach to Mitigate Resource Scarcity Challenges in Training Large Language Models for Healthcare,http://arxiv.org/abs/2405.13030v1
Collaborative Design for Job-Seekers with Autism: A Conceptual Framework for Future Research,http://arxiv.org/abs/2405.06078v1
Training Attention Skills in Individuals with Neurodevelopmental Disorders using Virtual Reality and Eye-tracking technology,http://arxiv.org/abs/2404.15960v1
Unraveling the Autism spectrum heterogeneity: Insights from ABIDE I Database using data/model-driven permutation testing approaches,http://arxiv.org/abs/2405.12225v1
Large-scale metric objects filtering for binary classification with application to abnormal brain connectivity detection,http://arxiv.org/abs/2403.12624v1
Customizable Avatars with Dynamic Facial Action Coded Expressions (CADyFACE) for Improved User Engagement,http://arxiv.org/abs/2403.07314v1
"Love, Joy, and Autism Robots: A Metareview and Provocatype",http://arxiv.org/abs/2403.05098v1
Collaborative Job Seeking for People with Autism: Challenges and Design Opportunities,http://arxiv.org/abs/2403.01715v1
Autism Detection in Speech -- A Survey,http://arxiv.org/abs/2402.12880v1
Extending 3D body pose estimation for robotic-assistive therapies of autistic children,http://arxiv.org/abs/2402.08006v1
MusicTraces: A collaborative music and paint activity for autistic people,http://arxiv.org/abs/2402.06043v1
Merging plans with incomplete knowledge about actions and goals through an agent-based reputation system,http://arxiv.org/abs/2402.00064v1
SSDOnt: an Ontology for representing Single-Subject Design Studies,http://arxiv.org/abs/2401.14933v1
Dimensional Neuroimaging Endophenotypes: Neurobiological Representations of Disease Heterogeneity Through Machine Learning,http://arxiv.org/abs/2401.09517v1
Population Graph Cross-Network Node Classification for Autism Detection Across Sample Groups,http://arxiv.org/abs/2401.05478v1
Contrastive linear regression,http://arxiv.org/abs/2401.03106v1
A Gamified Framework to Assist Therapists with the ABA Therapy for Autism,http://arxiv.org/abs/2401.00200v1
Balanced Graph Structure Information for Brain Disease Detection,http://arxiv.org/abs/2401.00876v1
Pushing Boundaries: Exploring Zero Shot Object Classification with Large Multimodal Models,http://arxiv.org/abs/2401.00127v1
The Key Artificial Intelligence Technologies in Early Childhood Education: A Review,http://arxiv.org/abs/2401.05403v1
The mentor-child paradigm for individuals with autism spectrum disorders,http://arxiv.org/abs/2312.08161v1
"Challenges, Strengths, and Strategies of Software Engineers with ADHD: A Case Study",http://arxiv.org/abs/2312.05029v1
Classification of developmental and brain disorders via graph convolutional aggregation,http://arxiv.org/abs/2311.07370v2
Accurate Autism Spectrum Disorder prediction using Support Vector Classifier based on Federated Learning (SVCFL),http://arxiv.org/abs/2311.04606v1
Analyzing Head Orientation of Neurotypical and Autistic Individuals in Triadic Conversations,http://arxiv.org/abs/2311.00343v1
What Do Deep Saliency Models Learn about Visual Attention?,http://arxiv.org/abs/2310.09679v1
A Learnable Counter-condition Analysis Framework for Functional Connectivity-based Neurological Disorder Diagnosis,http://arxiv.org/abs/2310.03964v1
Human Behavior Plasticity Measured in Speech Epochs: A Proof-Of-Concept Study,http://arxiv.org/abs/2309.15862v3
Enhancing Child Vocalization Classification with Phonetically-Tuned Embeddings for Assisting Autism Diagnosis,http://arxiv.org/abs/2309.07287v2
Flexible parametrization of graph-theoretical features from individual-specific networks for prediction,http://arxiv.org/abs/2308.15365v1
Exploring ChatGPT's Empathic Abilities,http://arxiv.org/abs/2308.03527v3
Disease Insight through Digital Biomarkers Developed by Remotely Collected Wearables and Smartphone Data,http://arxiv.org/abs/2308.02043v1
AsdKB: A Chinese Knowledge Base for the Early Screening and Diagnosis of Autism Spectrum Disorder,http://arxiv.org/abs/2307.16773v2
Robust Self Supervised Speech Embeddings for Child-Adult Classification in Interactions involving Children with Autism,http://arxiv.org/abs/2307.16398v1
Group integrative dynamic factor models with application to multiple subject brain connectivity,http://arxiv.org/abs/2307.15330v3
Contrastive Graph Pooling for Explainable Classification of Brain Networks,http://arxiv.org/abs/2307.11133v2
Capturing functional connectomics using Riemannian partial least squares,http://arxiv.org/abs/2306.17371v1
Autism Disease Detection Using Transfer Learning Techniques: Performance Comparison Between Central Processing Unit vs Graphics Processing Unit Functions for Neural Networks,http://arxiv.org/abs/2306.00283v1
"Identification of Novel Diagnostic Neuroimaging Biomarkers for Autism Spectrum Disorder Through Convolutional Neural Network-Based Analysis of Functional, Structural, and Diffusion Tensor Imaging Data Towards Enhanced Autism Diagnosis",http://arxiv.org/abs/2305.18841v2
Bayesian estimation of clustered dependence structures in functional neuroconnectivity,http://arxiv.org/abs/2305.18044v2
Distributed model building and recursive integration for big spatial data modeling,http://arxiv.org/abs/2305.15951v2
Exploring outlooks towards generative AI-based assistive technologies for people with Autism,http://arxiv.org/abs/2305.09815v1
Preliminary results of a therapeutic lab for promoting autonomies in autistic children,http://arxiv.org/abs/2305.02982v1
Retrospectively Diagnosing Einstein with Asperger's Syndrome and the Dismal Failure of Debunking Myths,http://arxiv.org/abs/2305.01308v1
Human Gesture and Gait Analysis for Autism Detection,http://arxiv.org/abs/2304.08368v1
Transformer and Snowball Graph Convolution Learning for Brain functional network Classification,http://arxiv.org/abs/2303.16132v3
A Review of and Roadmap for Data Science and Machine Learning for the Neuropsychiatric Phenotype of Autism,http://arxiv.org/abs/2303.03577v1
Multi-modal Multi-kernel Graph Learning for Autism Prediction and Biomarker Discovery,http://arxiv.org/abs/2303.03388v2
Application of Machine Learning in Identification of Best Teaching Method for Children with Autism Spectrum Disorder,http://arxiv.org/abs/2302.05035v1
Bayesian Models of Functional Connectomics and Behavior,http://arxiv.org/abs/2301.06182v1
A Novel Exploitative and Explorative GWO-SVM Algorithm for Smart Emotion Recognition,http://arxiv.org/abs/2301.01887v1
